station,timestamp,pH,turbidity,temperature,specific_conductance
USGS-01649190,2024-01-26 08:05:00+00:00,7.4,8.4,7.2,1880
USGS-01649190,2024-01-26 08:10:00+00:00,7.4,8.2,7.2,1870
USGS-01649190,2024-01-26 08:15:00+00:00,7.4,8.3,7.2,1870
USGS-01649190,2024-01-26 08:20:00+00:00,7.4,8.4,7.2,1870
USGS-01649190,2024-01-26 08:25:00+00:00,7.4,8.2,7.3,1860
USGS-01649190,2024-01-26 08:30:00+00:00,7.4,8.4,7.3,1860
USGS-01649190,2024-01-26 08:35:00+00:00,7.4,8.4,7.3,1860
USGS-01649190,2024-01-26 08:40:00+00:00,7.4,8.3,7.3,1850
USGS-01649190,2024-01-26 08:45:00+00:00,7.4,8.3,7.3,1850
USGS-01649190,2024-01-26 08:50:00+00:00,7.4,8.1,7.3,1850
USGS-01649190,2024-01-26 08:55:00+00:00,7.4,8.2,7.3,1850
USGS-01649190,2024-01-26 09:00:00+00:00,7.4,8.3,7.3,1840
USGS-01649190,2024-01-26 09:05:00+00:00,7.4,8.1,7.3,1840
USGS-01649190,2024-01-26 09:10:00+00:00,7.4,8.2,7.3,1840
USGS-01649190,2024-01-26 09:15:00+00:00,7.4,8.2,7.3,1840
USGS-01649190,2024-01-26 09:20:00+00:00,7.4,8.0,7.3,1830
USGS-01649190,2024-01-26 09:25:00+00:00,7.4,8.2,7.3,1830
USGS-01649190,2024-01-26 09:30:00+00:00,7.4,8.1,7.3,1830
USGS-01649190,2024-01-26 09:35:00+00:00,7.4,8.1,7.3,1830
USGS-01649190,2024-01-26 09:40:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 09:45:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 09:50:00+00:00,7.4,7.9,7.3,1830
USGS-01649190,2024-01-26 09:55:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 10:00:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 10:05:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 10:10:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 10:15:00+00:00,7.4,7.6,7.3,1830
USGS-01649190,2024-01-26 10:20:00+00:00,7.4,7.7,7.3,1830
USGS-01649190,2024-01-26 10:25:00+00:00,7.4,7.8,7.3,1830
USGS-01649190,2024-01-26 10:30:00+00:00,7.4,7.7,7.3,1830
USGS-01649190,2024-01-26 10:35:00+00:00,7.4,7.5,7.4,1830
USGS-01649190,2024-01-26 10:40:00+00:00,7.4,7.5,7.4,1830
USGS-01649190,2024-01-26 10:45:00+00:00,7.4,7.7,7.4,1830
USGS-01649190,2024-01-26 10:50:00+00:00,7.4,7.6,7.4,1830
USGS-01649190,2024-01-26 10:55:00+00:00,7.4,7.7,7.4,1840
USGS-01649190,2024-01-26 11:00:00+00:00,7.4,7.5,7.4,1840
USGS-01649190,2024-01-26 11:05:00+00:00,7.4,7.6,7.4,1840
USGS-01649190,2024-01-26 11:10:00+00:00,7.4,7.5,7.4,1840
USGS-01649190,2024-01-26 11:15:00+00:00,7.4,7.6,7.4,1840
USGS-01649190,2024-01-26 11:20:00+00:00,7.4,7.5,7.4,1840
USGS-01649190,2024-01-26 11:25:00+00:00,7.4,7.7,7.4,1840
USGS-01649190,2024-01-26 11:30:00+00:00,7.4,7.6,7.4,1850
USGS-01649190,2024-01-26 11:35:00+00:00,7.4,7.7,7.4,1850
USGS-01649190,2024-01-26 11:40:00+00:00,7.4,7.6,7.4,1850
USGS-01649190,2024-01-26 11:45:00+00:00,7.4,7.4,7.4,1850
USGS-01649190,2024-01-26 11:50:00+00:00,7.4,7.5,7.4,1850
USGS-01649190,2024-01-26 11:55:00+00:00,7.4,7.4,7.4,1850
USGS-01649190,2024-01-26 12:00:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 12:05:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 12:10:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 12:15:00+00:00,7.4,7.7,7.5,1860
USGS-01649190,2024-01-26 12:20:00+00:00,7.4,7.5,7.5,1860
USGS-01649190,2024-01-26 12:25:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 12:30:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 12:35:00+00:00,7.4,7.5,7.5,1860
USGS-01649190,2024-01-26 12:40:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 12:45:00+00:00,7.4,7.5,7.5,1860
USGS-01649190,2024-01-26 12:50:00+00:00,7.4,7.5,7.5,1860
USGS-01649190,2024-01-26 12:55:00+00:00,7.4,7.4,7.5,1860
USGS-01649190,2024-01-26 13:00:00+00:00,7.4,7.4,7.6,1860
USGS-01649190,2024-01-26 13:05:00+00:00,7.4,7.4,7.6,1870
USGS-01649190,2024-01-26 13:10:00+00:00,7.4,7.4,7.6,1860
USGS-01649190,2024-01-26 13:15:00+00:00,7.4,7.4,7.6,1860
USGS-01649190,2024-01-26 13:20:00+00:00,7.4,7.4,7.6,1860
USGS-01649190,2024-01-26 13:25:00+00:00,7.4,7.5,7.6,1860
USGS-01649190,2024-01-26 13:30:00+00:00,7.4,7.6,7.6,1860
USGS-01649190,2024-01-26 13:35:00+00:00,7.4,7.6,7.6,1860
USGS-01649190,2024-01-26 13:40:00+00:00,7.4,7.4,7.7,1860
USGS-01649190,2024-01-26 13:45:00+00:00,7.4,7.1,7.7,1860
USGS-01649190,2024-01-26 13:50:00+00:00,7.5,7.3,7.7,1860
USGS-01649190,2024-01-26 13:55:00+00:00,7.5,7.3,7.7,1860
USGS-01649190,2024-01-26 14:00:00+00:00,7.5,7.2,7.7,1860
USGS-01649190,2024-01-26 14:05:00+00:00,7.5,7.2,7.7,1860
USGS-01649190,2024-01-26 14:10:00+00:00,7.5,7.3,7.7,1860
USGS-01649190,2024-01-26 14:15:00+00:00,7.5,7.1,7.8,1850
USGS-01649190,2024-01-26 14:20:00+00:00,7.5,7.2,7.8,1850
USGS-01649190,2024-01-26 14:25:00+00:00,7.5,7.2,7.8,1850
USGS-01649190,2024-01-26 14:30:00+00:00,7.5,7.1,7.8,1860
USGS-01649190,2024-01-26 14:35:00+00:00,7.5,7.0,7.8,1850
USGS-01649190,2024-01-26 14:40:00+00:00,7.5,7.1,7.9,1860
USGS-01649190,2024-01-26 14:45:00+00:00,7.5,7.0,7.9,1850
USGS-01649190,2024-01-26 14:50:00+00:00,7.5,7.2,7.9,1860
USGS-01649190,2024-01-26 14:55:00+00:00,7.5,7.2,7.9,1860
USGS-01649190,2024-01-26 15:00:00+00:00,7.5,7.3,7.9,1860
USGS-01649190,2024-01-26 15:05:00+00:00,7.5,7.0,8.0,1860
USGS-01649190,2024-01-26 15:10:00+00:00,7.5,7.0,8.0,1860
USGS-01649190,2024-01-26 15:15:00+00:00,7.5,7.1,8.0,1870
USGS-01649190,2024-01-26 15:20:00+00:00,7.5,7.3,8.0,1870
USGS-01649190,2024-01-26 15:25:00+00:00,7.5,7.2,8.0,1870
USGS-01649190,2024-01-26 15:30:00+00:00,7.5,7.1,8.1,1870
USGS-01649190,2024-01-26 15:35:00+00:00,7.5,7.0,8.1,1870
USGS-01649190,2024-01-26 15:40:00+00:00,7.5,7.0,8.1,1870
USGS-01649190,2024-01-26 15:45:00+00:00,7.5,6.9,8.2,1870
USGS-01649190,2024-01-26 15:50:00+00:00,7.5,7.2,8.2,1880
USGS-01649190,2024-01-26 15:55:00+00:00,7.5,7.0,8.2,1880
USGS-01649190,2024-01-26 16:00:00+00:00,7.5,7.1,8.2,1870
USGS-01649190,2024-01-26 16:05:00+00:00,7.5,7.0,8.2,1880
USGS-01649190,2024-01-26 16:10:00+00:00,7.5,7.0,8.3,1880
USGS-01649190,2024-01-26 16:15:00+00:00,7.5,7.0,8.3,1880
USGS-01649190,2024-01-26 16:20:00+00:00,7.5,7.0,8.4,1880
USGS-01649190,2024-01-26 16:25:00+00:00,7.5,7.1,8.4,1880
USGS-01649190,2024-01-26 16:30:00+00:00,7.5,7.1,8.4,1880
USGS-01649190,2024-01-26 16:35:00+00:00,7.5,6.9,8.4,1880
USGS-01649190,2024-01-26 16:40:00+00:00,7.5,7.3,8.4,1880
USGS-01649190,2024-01-26 16:45:00+00:00,7.5,7.0,8.5,1880
USGS-01649190,2024-01-26 16:50:00+00:00,7.5,7.0,8.5,1880
USGS-01649190,2024-01-26 16:55:00+00:00,7.5,7.0,8.6,1880
USGS-01649190,2024-01-26 17:00:00+00:00,7.5,6.8,8.6,1880
USGS-01649190,2024-01-26 17:05:00+00:00,7.5,7.1,8.7,1870
USGS-01649190,2024-01-26 17:10:00+00:00,7.5,7.0,8.7,1870
USGS-01649190,2024-01-26 17:15:00+00:00,7.5,7.0,8.8,1870
USGS-01649190,2024-01-26 17:20:00+00:00,7.5,6.8,8.9,1870
USGS-01649190,2024-01-26 17:25:00+00:00,7.5,7.0,8.9,1870
USGS-01649190,2024-01-26 17:30:00+00:00,7.5,6.9,9.0,1870
USGS-01649190,2024-01-26 17:35:00+00:00,7.5,6.9,9.0,1870
USGS-01649190,2024-01-26 17:40:00+00:00,7.5,7.1,9.0,1870
USGS-01649190,2024-01-26 17:45:00+00:00,7.5,7.0,9.1,1870
USGS-01649190,2024-01-26 17:50:00+00:00,7.5,6.9,9.2,1860
USGS-01649190,2024-01-26 17:55:00+00:00,7.5,7.1,9.2,1860
USGS-01649190,2024-01-26 18:00:00+00:00,7.5,7.0,9.3,1860
USGS-01649190,2024-01-26 18:05:00+00:00,7.5,7.1,9.3,1860
USGS-01649190,2024-01-26 18:10:00+00:00,7.5,6.9,9.4,1860
USGS-01649190,2024-01-26 18:15:00+00:00,7.5,7.0,9.4,1860
USGS-01649190,2024-01-26 18:20:00+00:00,7.5,7.2,9.4,1860
USGS-01649190,2024-01-26 18:25:00+00:00,7.5,7.1,9.5,1860
USGS-01649190,2024-01-26 18:30:00+00:00,7.5,7.1,9.5,1860
USGS-01649190,2024-01-26 18:35:00+00:00,7.5,7.0,9.6,1850
USGS-01649190,2024-01-26 18:40:00+00:00,7.5,7.0,9.6,1850
USGS-01649190,2024-01-26 18:45:00+00:00,7.5,6.9,9.6,1850
USGS-01649190,2024-01-26 18:50:00+00:00,7.5,7.2,9.7,1850
USGS-01649190,2024-01-26 18:55:00+00:00,7.5,7.1,9.7,1850
USGS-01649190,2024-01-26 19:00:00+00:00,7.5,6.9,9.8,1850
USGS-01649190,2024-01-26 19:05:00+00:00,7.5,6.9,9.8,1850
USGS-01649190,2024-01-26 19:10:00+00:00,7.5,6.9,9.9,1850
USGS-01649190,2024-01-26 19:15:00+00:00,7.5,7.0,9.9,1840
USGS-01649190,2024-01-26 19:20:00+00:00,7.5,7.0,10.0,1840
USGS-01649190,2024-01-26 19:25:00+00:00,7.6,6.9,10.0,1840
USGS-01649190,2024-01-26 19:30:00+00:00,7.6,6.9,10.0,1840
USGS-01649190,2024-01-26 19:35:00+00:00,7.6,6.8,10.0,1840
USGS-01649190,2024-01-26 19:40:00+00:00,7.6,6.9,10.0,1840
USGS-01649190,2024-01-26 19:45:00+00:00,7.6,7.1,10.1,1840
USGS-01649190,2024-01-26 19:50:00+00:00,7.6,7.0,10.1,1840
USGS-01649190,2024-01-26 19:55:00+00:00,7.6,6.7,10.1,1830
USGS-01649190,2024-01-26 20:00:00+00:00,7.6,6.9,10.1,1830
USGS-01649190,2024-01-26 20:05:00+00:00,7.6,7.0,10.2,1830
USGS-01649190,2024-01-26 20:10:00+00:00,7.6,6.8,10.2,1830
USGS-01649190,2024-01-26 20:15:00+00:00,7.6,6.8,10.2,1830
USGS-01649190,2024-01-26 20:20:00+00:00,7.6,6.8,10.2,1820
USGS-01649190,2024-01-26 20:25:00+00:00,7.6,6.8,10.2,1820
USGS-01649190,2024-01-26 20:30:00+00:00,7.6,7.0,10.3,1820
USGS-01649190,2024-01-26 20:35:00+00:00,7.6,6.7,10.3,1820
USGS-01649190,2024-01-26 20:40:00+00:00,7.6,6.8,10.3,1820
USGS-01649190,2024-01-26 20:45:00+00:00,7.6,6.9,10.4,1810
USGS-01649190,2024-01-26 20:50:00+00:00,7.6,6.8,10.4,1810
USGS-01649190,2024-01-26 20:55:00+00:00,7.6,6.9,10.4,1810
USGS-01649190,2024-01-26 21:00:00+00:00,7.6,6.7,10.4,1810
USGS-01649190,2024-01-26 21:05:00+00:00,7.6,6.8,10.4,1810
USGS-01649190,2024-01-26 21:10:00+00:00,7.6,6.9,10.4,1810
USGS-01649190,2024-01-26 21:15:00+00:00,7.6,6.6,10.5,1800
USGS-01649190,2024-01-26 21:20:00+00:00,7.6,6.6,10.5,1800
USGS-01649190,2024-01-26 21:25:00+00:00,7.6,6.7,10.5,1800
USGS-01649190,2024-01-26 21:30:00+00:00,7.6,6.6,10.5,1790
USGS-01649190,2024-01-26 21:35:00+00:00,7.6,6.6,10.5,1790
USGS-01649190,2024-01-26 21:40:00+00:00,7.6,6.5,10.5,1790
USGS-01649190,2024-01-26 21:45:00+00:00,7.6,6.6,10.5,1790
USGS-01649190,2024-01-26 21:50:00+00:00,7.6,6.5,10.5,1780
USGS-01649190,2024-01-26 21:55:00+00:00,7.6,6.6,10.5,1780
USGS-01649190,2024-01-26 22:00:00+00:00,7.6,6.6,10.4,1780
USGS-01649190,2024-01-26 22:05:00+00:00,7.6,6.6,10.4,1780
USGS-01649190,2024-01-26 22:10:00+00:00,7.6,6.5,10.4,1770
USGS-01649190,2024-01-26 22:15:00+00:00,7.6,6.7,10.4,1770
USGS-01649190,2024-01-26 22:20:00+00:00,7.5,6.6,10.4,1760
USGS-01649190,2024-01-26 22:25:00+00:00,7.5,6.6,10.4,1760
USGS-01649190,2024-01-26 22:30:00+00:00,7.5,6.5,10.4,1760
USGS-01649190,2024-01-26 22:35:00+00:00,7.5,6.4,10.4,1760
USGS-01649190,2024-01-26 22:40:00+00:00,7.5,6.5,10.4,1750
USGS-01649190,2024-01-26 22:45:00+00:00,7.5,6.5,10.3,1750
USGS-01649190,2024-01-26 22:50:00+00:00,7.5,6.4,10.3,1750
USGS-01649190,2024-01-26 22:55:00+00:00,7.5,6.3,10.3,1740
USGS-01649190,2024-01-26 23:00:00+00:00,7.5,6.2,10.3,1750
USGS-01649190,2024-01-26 23:05:00+00:00,7.5,6.3,10.3,1740
USGS-01649190,2024-01-26 23:10:00+00:00,7.5,6.3,10.3,1740
USGS-01649190,2024-01-26 23:15:00+00:00,7.5,6.3,10.2,1740
USGS-01649190,2024-01-26 23:20:00+00:00,7.5,6.2,10.2,1730
USGS-01649190,2024-01-26 23:25:00+00:00,7.5,6.4,10.2,1730
USGS-01649190,2024-01-26 23:30:00+00:00,7.5,6.4,10.2,1730
USGS-01649190,2024-01-26 23:35:00+00:00,7.5,6.4,10.2,1720
USGS-01649190,2024-01-26 23:40:00+00:00,7.5,6.3,10.2,1720
USGS-01649190,2024-01-26 23:45:00+00:00,7.5,6.3,10.2,1720
USGS-01649190,2024-01-26 23:50:00+00:00,7.5,6.2,10.2,1720
USGS-01649190,2024-01-26 23:55:00+00:00,7.5,6.2,10.1,1710
USGS-01649190,2024-01-27 00:00:00+00:00,7.5,6.3,10.1,1710
USGS-01649190,2024-01-27 00:05:00+00:00,7.5,6.2,10.1,1710
USGS-01649190,2024-01-27 00:10:00+00:00,7.5,6.1,10.1,1710
USGS-01649190,2024-01-27 00:15:00+00:00,7.5,6.1,10.1,1700
USGS-01649190,2024-01-27 00:20:00+00:00,7.5,6.2,10.1,1700
USGS-01649190,2024-01-27 00:25:00+00:00,7.5,6.2,10.1,1700
USGS-01649190,2024-01-27 00:30:00+00:00,7.5,6.1,10.0,1690
USGS-01649190,2024-01-27 00:35:00+00:00,7.5,6.0,10.0,1690
USGS-01649190,2024-01-27 00:40:00+00:00,7.5,6.2,10.0,1680
USGS-01649190,2024-01-27 00:45:00+00:00,7.5,6.0,10.0,1680
USGS-01649190,2024-01-27 00:50:00+00:00,7.5,5.9,10.0,1680
USGS-01649190,2024-01-27 00:55:00+00:00,7.5,5.9,10.0,1680
USGS-01649190,2024-01-27 01:00:00+00:00,7.5,6.0,10.0,1670
USGS-01649190,2024-01-27 01:05:00+00:00,7.5,5.8,10.0,1670
USGS-01649190,2024-01-27 01:10:00+00:00,7.5,5.9,10.0,1670
USGS-01649190,2024-01-27 01:15:00+00:00,7.5,6.0,9.9,1670
USGS-01649190,2024-01-27 01:20:00+00:00,7.5,6.1,9.9,1660
USGS-01649190,2024-01-27 01:25:00+00:00,7.5,6.0,9.9,1660
USGS-01649190,2024-01-27 01:30:00+00:00,7.5,5.9,9.9,1660
USGS-01649190,2024-01-27 01:35:00+00:00,7.5,6.0,9.9,1650
USGS-01649190,2024-01-27 01:40:00+00:00,7.5,5.8,9.9,1650
USGS-01649190,2024-01-27 01:45:00+00:00,7.5,5.9,9.9,1650
USGS-01649190,2024-01-27 01:50:00+00:00,7.5,5.8,9.8,1650
USGS-01649190,2024-01-27 01:55:00+00:00,7.5,5.9,9.8,1640
USGS-01649190,2024-01-27 02:00:00+00:00,7.5,6.0,9.8,1640
USGS-01649190,2024-01-27 02:05:00+00:00,7.5,5.9,9.8,1640
USGS-01649190,2024-01-27 02:10:00+00:00,7.5,5.8,9.8,1630
USGS-01649190,2024-01-27 02:15:00+00:00,7.5,5.8,9.8,1630
USGS-01649190,2024-01-27 02:20:00+00:00,7.5,5.9,9.8,1630
USGS-01649190,2024-01-27 02:25:00+00:00,7.5,5.9,9.8,1630
USGS-01649190,2024-01-27 02:30:00+00:00,7.5,5.8,9.8,1630
USGS-01649190,2024-01-27 02:35:00+00:00,7.5,5.8,9.7,1620
USGS-01649190,2024-01-27 02:40:00+00:00,7.5,5.7,9.7,1620
USGS-01649190,2024-01-27 02:45:00+00:00,7.5,5.8,9.7,1620
USGS-01649190,2024-01-27 02:50:00+00:00,7.5,5.9,9.7,1610
USGS-01649190,2024-01-27 02:55:00+00:00,7.5,6.1,9.7,1610
USGS-01649190,2024-01-27 03:00:00+00:00,7.5,5.9,9.7,1610
USGS-01649190,2024-01-27 03:05:00+00:00,7.5,6.0,9.6,1610
USGS-01649190,2024-01-27 03:10:00+00:00,7.5,6.0,9.6,1600
USGS-01649190,2024-01-27 03:15:00+00:00,7.5,5.9,9.6,1600
USGS-01649190,2024-01-27 03:20:00+00:00,7.5,5.9,9.6,1600
USGS-01649190,2024-01-27 03:25:00+00:00,7.5,5.8,9.6,1600
USGS-01649190,2024-01-27 03:30:00+00:00,7.5,5.8,9.6,1590
USGS-01649190,2024-01-27 03:35:00+00:00,7.5,5.9,9.6,1590
USGS-01649190,2024-01-27 03:40:00+00:00,7.5,5.8,9.6,1590
USGS-01649190,2024-01-27 03:45:00+00:00,7.5,5.8,9.5,1590
USGS-01649190,2024-01-27 03:50:00+00:00,7.5,5.8,9.5,1590
USGS-01649190,2024-01-27 03:55:00+00:00,7.5,6.1,9.5,1580
USGS-01649190,2024-01-27 04:00:00+00:00,7.5,5.9,9.5,1580
USGS-01649190,2024-01-27 04:05:00+00:00,7.5,6.0,9.5,1580
USGS-01649190,2024-01-27 04:10:00+00:00,7.5,6.1,9.5,1580
USGS-01649190,2024-01-27 04:15:00+00:00,7.5,6.1,9.5,1570
USGS-01649190,2024-01-27 04:20:00+00:00,7.5,6.2,9.4,1570
USGS-01649190,2024-01-27 04:25:00+00:00,7.5,6.1,9.4,1570
USGS-01649190,2024-01-27 04:30:00+00:00,7.5,5.9,9.4,1570
USGS-01649190,2024-01-27 04:35:00+00:00,7.5,6.0,9.4,1560
USGS-01649190,2024-01-27 04:40:00+00:00,7.5,5.8,9.4,1560
USGS-01649190,2024-01-27 04:45:00+00:00,7.5,5.8,9.4,1560
USGS-01649190,2024-01-27 04:50:00+00:00,7.5,5.8,9.4,1560
USGS-01649190,2024-01-27 04:55:00+00:00,7.5,5.7,9.4,1550
USGS-01649190,2024-01-27 05:00:00+00:00,7.5,5.8,9.3,1550
USGS-01649190,2024-01-27 05:05:00+00:00,7.5,5.7,9.3,1550
USGS-01649190,2024-01-27 05:10:00+00:00,7.5,5.6,9.3,1550
USGS-01649190,2024-01-27 05:15:00+00:00,7.5,5.6,9.3,1540
USGS-01649190,2024-01-27 05:20:00+00:00,7.5,5.6,9.3,1540
USGS-01649190,2024-01-27 05:25:00+00:00,7.5,5.6,9.3,1540
USGS-01649190,2024-01-27 05:30:00+00:00,7.5,5.5,9.3,1540
USGS-01649190,2024-01-27 05:35:00+00:00,7.5,5.6,9.2,1540
USGS-01649190,2024-01-27 05:40:00+00:00,7.5,5.6,9.2,1530
USGS-01649190,2024-01-27 05:45:00+00:00,7.5,5.8,9.2,1530
USGS-01649190,2024-01-27 05:50:00+00:00,7.5,5.6,9.2,1530
USGS-01649190,2024-01-27 05:55:00+00:00,7.5,5.6,9.2,1530
USGS-01649190,2024-01-27 06:00:00+00:00,7.5,5.6,9.2,1530
USGS-01649190,2024-01-27 06:05:00+00:00,7.5,5.6,9.2,1520
USGS-01649190,2024-01-27 06:10:00+00:00,7.5,5.5,9.2,1520
USGS-01649190,2024-01-27 06:15:00+00:00,7.5,5.5,9.1,1520
USGS-01649190,2024-01-27 06:20:00+00:00,7.5,5.6,9.1,1520
USGS-01649190,2024-01-27 06:25:00+00:00,7.5,5.5,9.1,1520
USGS-01649190,2024-01-27 06:30:00+00:00,7.5,5.5,9.1,1510
USGS-01649190,2024-01-27 06:35:00+00:00,7.5,5.4,9.1,1510
USGS-01649190,2024-01-27 06:40:00+00:00,7.5,5.5,9.1,1510
USGS-01649190,2024-01-27 06:45:00+00:00,7.5,5.2,9.1,1510
USGS-01649190,2024-01-27 06:50:00+00:00,7.5,5.3,9.0,1510
USGS-01649190,2024-01-27 06:55:00+00:00,7.5,5.4,9.0,1500
USGS-01649190,2024-01-27 07:00:00+00:00,7.5,5.4,9.0,1500
USGS-01649190,2024-01-27 07:05:00+00:00,7.5,5.5,9.0,1500
USGS-01649190,2024-01-27 07:10:00+00:00,7.5,5.4,9.0,1500
USGS-01649190,2024-01-27 07:15:00+00:00,7.5,5.4,9.0,1500
USGS-01649190,2024-01-27 07:20:00+00:00,7.5,5.2,9.0,1500
USGS-01649190,2024-01-27 07:25:00+00:00,7.5,5.3,8.9,1490
USGS-01649190,2024-01-27 07:30:00+00:00,7.5,5.4,8.9,1490
USGS-01649190,2024-01-27 07:35:00+00:00,7.5,5.3,8.9,1490
USGS-01649190,2024-01-27 07:40:00+00:00,7.5,5.3,8.9,1490
USGS-01649190,2024-01-27 07:45:00+00:00,7.5,5.3,8.9,1490
USGS-01649190,2024-01-27 07:50:00+00:00,7.5,5.3,8.9,1490
USGS-01649190,2024-01-27 07:55:00+00:00,7.5,5.4,8.8,1490
USGS-01649190,2024-01-27 08:00:00+00:00,7.5,5.4,8.8,1480
USGS-01649190,2024-01-27 08:05:00+00:00,7.5,5.4,8.8,1480
USGS-01649190,2024-01-27 08:10:00+00:00,7.5,5.4,8.8,1480
USGS-01649190,2024-01-27 08:15:00+00:00,7.5,5.4,8.8,1480
USGS-01649190,2024-01-27 08:20:00+00:00,7.5,5.2,8.8,1480
USGS-01649190,2024-01-27 08:25:00+00:00,7.5,5.3,8.8,1480
USGS-01649190,2024-01-27 08:30:00+00:00,7.5,5.2,8.8,1470
USGS-01649190,2024-01-27 08:35:00+00:00,7.5,5.2,8.7,1470
USGS-01649190,2024-01-27 08:40:00+00:00,7.5,5.2,8.7,1470
USGS-01649190,2024-01-27 08:45:00+00:00,7.5,5.3,8.7,1470
USGS-01649190,2024-01-27 08:50:00+00:00,7.5,5.4,8.7,1470
USGS-01649190,2024-01-27 08:55:00+00:00,7.5,5.2,8.7,1470
USGS-01649190,2024-01-27 09:00:00+00:00,7.5,5.2,8.7,1470
USGS-01649190,2024-01-27 09:05:00+00:00,7.5,5.2,8.6,1470
USGS-01649190,2024-01-27 09:10:00+00:00,7.5,5.1,8.6,1460
USGS-01649190,2024-01-27 09:15:00+00:00,7.5,5.1,8.6,1460
USGS-01649190,2024-01-27 09:20:00+00:00,7.5,5.0,8.6,1460
USGS-01649190,2024-01-27 09:25:00+00:00,7.5,5.1,8.6,1460
USGS-01649190,2024-01-27 09:30:00+00:00,7.5,6.4,8.6,1460
USGS-01649190,2024-01-27 09:35:00+00:00,7.5,6.0,8.6,1460
USGS-01649190,2024-01-27 09:40:00+00:00,7.5,7.3,8.5,1460
USGS-01649190,2024-01-27 09:45:00+00:00,7.5,6.3,8.5,1460
USGS-01649190,2024-01-27 09:50:00+00:00,7.5,6.8,8.5,1460
USGS-01649190,2024-01-27 09:55:00+00:00,7.5,8.1,8.5,1450
USGS-01649190,2024-01-27 10:05:00+00:00,7.5,3.7,8.5,1450
USGS-01649190,2024-01-27 10:10:00+00:00,7.5,3.4,8.4,1450
USGS-01649190,2024-01-27 10:15:00+00:00,7.5,3.4,8.4,1450
USGS-01649190,2024-01-27 10:20:00+00:00,7.5,3.4,8.4,1450
USGS-01649190,2024-01-27 10:25:00+00:00,7.5,3.3,8.4,1450
USGS-01649190,2024-01-27 10:30:00+00:00,7.5,3.2,8.4,1450
USGS-01649190,2024-01-27 10:35:00+00:00,7.5,3.3,8.4,1440
USGS-01649190,2024-01-27 10:40:00+00:00,7.5,5.2,8.3,1440
USGS-01649190,2024-01-27 10:45:00+00:00,7.5,6.0,8.3,1440
USGS-01649190,2024-01-27 10:50:00+00:00,7.5,5.9,8.3,1440
USGS-01649190,2024-01-27 10:55:00+00:00,7.5,7.5,8.3,1440
USGS-01649190,2024-01-27 11:00:00+00:00,7.5,7.4,8.3,1440
USGS-01649190,2024-01-27 11:05:00+00:00,7.5,6.7,8.3,1440
USGS-01649190,2024-01-27 11:10:00+00:00,7.5,4.2,8.2,1440
USGS-01649190,2024-01-27 11:15:00+00:00,7.5,3.6,8.2,1440
USGS-01649190,2024-01-27 11:20:00+00:00,7.5,3.5,8.2,1430
USGS-01649190,2024-01-27 11:25:00+00:00,7.5,3.5,8.2,1430
USGS-01649190,2024-01-27 11:30:00+00:00,7.5,3.3,8.2,1430
USGS-01649190,2024-01-27 11:35:00+00:00,7.5,3.3,8.2,1430
USGS-01649190,2024-01-27 11:40:00+00:00,7.5,3.2,8.1,1430
USGS-01649190,2024-01-27 11:45:00+00:00,7.5,3.3,8.1,1430
USGS-01649190,2024-01-27 11:50:00+00:00,7.5,3.2,8.1,1430
USGS-01649190,2024-01-27 11:55:00+00:00,7.5,3.2,8.1,1430
USGS-01649190,2024-01-27 12:00:00+00:00,7.5,3.2,8.1,1430
USGS-01649190,2024-01-27 12:05:00+00:00,7.5,3.3,8.1,1420
USGS-01649190,2024-01-27 12:10:00+00:00,7.5,3.2,8.0,1420
USGS-01649190,2024-01-27 12:15:00+00:00,7.5,3.1,8.0,1420
USGS-01649190,2024-01-27 12:20:00+00:00,7.5,3.0,8.0,1420
USGS-01649190,2024-01-27 12:25:00+00:00,7.5,3.2,8.0,1420
USGS-01649190,2024-01-27 12:30:00+00:00,7.5,3.1,8.0,1420
USGS-01649190,2024-01-27 12:35:00+00:00,7.5,3.0,8.0,1420
USGS-01649190,2024-01-27 12:40:00+00:00,7.5,3.0,7.9,1420
USGS-01649190,2024-01-27 12:45:00+00:00,7.5,2.9,7.9,1420
USGS-01649190,2024-01-27 12:50:00+00:00,7.5,2.9,7.9,1410
USGS-01649190,2024-01-27 12:55:00+00:00,7.5,3.0,7.9,1410
USGS-01649190,2024-01-27 13:00:00+00:00,7.5,2.9,7.9,1410
USGS-01649190,2024-01-27 13:05:00+00:00,7.5,2.8,7.9,1410
USGS-01649190,2024-01-27 13:10:00+00:00,7.5,2.8,7.8,1410
